book_id,Title,Book_category,Star_rating,Price,Stock,Quantity,user_input,สำนักพิมพ์,PublishedDate,add_date
3906,When I'm Gone,Fiction,Three,51.96,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3907,Ways of Seeing,Art,Five,39.51,In stock,1,E. Barron,TOR,2022-09-25,
3908,"Vampire Knight, Vol. 1 (Vampire Knight #1)",Paranormal,One,15.4,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3909,Vampire Girl (Vampire Girl #1),Fantasy,Two,53.82,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3910,Twenty Love Poems and a Song of Despair,Poetry,Four,30.95,In stock,1,A. Edwards,TOR,2022-09-25,
3911,Travels with Charley: In Search of America,Nonfiction,Five,57.82,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3912,Three Wishes (River of Time: California #1),Science Fiction,Two,44.18,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3913,This One Moment (Pushing Limits #1),Romance,One,48.71,In stock,1,E. Barron,O' Reilly,2022-09-25,
3914,The Zombie Room,Default,Five,19.69,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3915,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Sequential Art,Two,36.52,In stock,1,M.Bridges,TOR,2022-09-25,
3916,The Tumor,Nonfiction,Five,41.56,In stock,1,E. Barron,O' Reilly,2022-09-25,
3917,The Story of Hong Gildong,Classics,Four,43.19,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3918,The Silent Wife,Fiction,Five,12.34,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3919,The Silent Twin (Detective Jennifer Knight #3),Fantasy,Three,36.25,In stock,1,A. Edwards,TOR,2022-09-25,
3920,The Selfish Gene,Science,One,29.45,In stock,1,A. Edwards,TOR,2022-09-25,
3921,The Secret Healer,Historical Fiction,Three,34.56,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3922,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Sequential Art,Three,54.12,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3923,The Republic,Add a comment,Three,33.78,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3924,The Odyssey,Add a comment,Three,29.64,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3925,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Mystery,Four,57.7,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3926,The Nicomachean Ethics,Philosophy,One,36.34,In stock,1,E. Barron,TOR,2022-09-25,
3927,The Name of the Wind (The Kingkiller Chronicle #1),Default,Three,50.59,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3928,The Mirror & the Maze (The Wrath and the Dawn #1.5),Fantasy,One,29.38,In stock,1,A. Edwards,TOR,2022-09-25,
3929,The Little Prince,Classics,Two,45.42,In stock,1,A. Edwards,TOR,2022-09-25,
3930,The Light of the Fireflies,Add a comment,One,54.43,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3931,The Last Girl (The Dominion Trilogy #1),Science Fiction,Two,36.26,In stock,1,A. Edwards,TOR,2022-09-25,
3932,The Iliad,Add a comment,One,16.16,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3933,The Hook Up (Game On #1),New Adult,Five,36.29,In stock,1,E. Barron,O' Reilly,2022-09-25,
3934,The Haters,Young Adult,Five,27.89,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3935,The Girl You Lost,Mystery,Five,12.29,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3936,The Girl In The Ice (DCI Erika Foster #1),Mystery,Three,15.85,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3937,The End of the Jesus Era (An Investigation #1),Nonfiction,One,14.4,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3938,The Edge of Reason (Bridget Jones #2),Womens Fiction,Four,19.18,In stock,1,A. Edwards,TOR,2022-09-25,
3939,The Complete Maus (Maus #1-2),Sequential Art,Three,10.64,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3940,The Communist Manifesto,Add a comment,Three,14.76,In stock,1,E. Barron,TOR,2022-09-25,
3941,The Bhagavad Gita,Religion,Three,57.49,In stock,1,E. Barron,O' Reilly,2022-09-25,
3942,The Bette Davis Club,Fiction,Three,30.66,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3943,The Art of Not Breathing,Young Adult,Four,40.83,In stock,1,E. Barron,O' Reilly,2022-09-25,
3944,Taking Shots (Assassins #1),Default,Two,18.88,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3945,Starlark,Historical Fiction,Three,25.83,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3946,"Skip Beat!, Vol. 01 (Skip Beat! #1)",Sequential Art,Three,42.12,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3947,Sister Sable (The Mad Queen #1),Fantasy,Three,13.33,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3948,Shatter Me (Shatter Me #1),Default,One,42.4,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3949,Shameless,New Adult,Three,58.35,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3950,Shadow Rites (Jane Yellowrock #10),Fantasy,Four,21.72,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3951,Settling the Score (The Summer Games #1),Sports and Games,Two,44.91,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3952,Sense and Sensibility,Classics,One,37.46,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3953,"Saga, Volume 1 (Saga (Collected Editions) #1)",Sequential Art,One,28.48,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3954,"Rhythm, Chord & Malykhin",Romance,Two,28.34,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3955,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Sequential Art,Five,46.96,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3956,Paradise Lost (Paradise #1),Default,One,24.96,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3957,"Paper Girls, Vol. 1 (Paper Girls #1-5)",Sequential Art,Four,21.71,In stock,1,E. Barron,O' Reilly,2022-09-25,
3958,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Sequential Art,Three,29.87,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3959,Origins (Alphas 0.5),Fantasy,One,28.99,In stock,1,A. Edwards,TOR,2022-09-25,
3960,One Second (Seven #7),Fantasy,Two,52.94,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3961,On the Road (Duluoz Legend),Default,Three,32.36,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3962,Old Records Never Die: One Man's Quest for His Vinyl and His Past,Music,Two,55.66,In stock,1,A. Edwards,TOR,2022-09-25,
3963,Off Sides (Off #1),New Adult,Five,39.45,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3964,Of Mice and Men,Classics,Two,47.11,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3965,Myriad (Prentor #1),Fantasy,Four,58.75,In stock,1,M.Bridges,TOR,2022-09-25,
3966,My Perfect Mistake (Over the Top #1),Romance,Two,38.92,In stock,1,A. Edwards,TOR,2022-09-25,
3967,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Sequential Art,Four,39.39,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3968,Meditations,Philosophy,Two,25.89,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3969,Matilda,Childrens,One,28.34,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3970,Lost Among the Living,Historical Fiction,Four,27.7,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3971,Lord of the Flies,Add a comment,Three,24.89,In stock,1,E. Barron,O' Reilly,2022-09-25,
3972,Listen to Me (Fusion #1),Romance,Three,58.99,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3973,Kitchens of the Great Midwest,Fiction,Five,57.2,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3974,Jane Eyre,Default,Five,38.43,In stock,1,A. Edwards,TOR,2022-09-25,
3975,Imperfect Harmony,Romance,Four,34.74,In stock,1,A. Edwards,O' Reilly,2022-09-25,
3976,Icing (Aces Hockey #2),Sports and Games,Four,40.44,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3977,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Sequential Art,Three,45.24,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3978,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Science Fiction,Four,34.96,In stock,1,E. Barron,TOR,2022-09-25,
3979,"Giant Days, Vol. 1 (Giant Days #1-4)",Sequential Art,Four,56.76,In stock,1,A. Edwards,TOR,2022-09-25,
3980,"Fruits Basket, Vol. 1 (Fruits Basket #1)",Sequential Art,Five,40.28,In stock,1,A. Edwards,TOR,2022-09-25,
3981,Frankenstein,Default,Two,38.0,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3982,Forever Rockers (The Rocker #12),Music,Three,28.8,In stock,1,E. Barron,TOR,2022-09-25,
3983,Fighting Fate (Fighting #6),Romance,Three,39.24,In stock,1,A. Edwards,TOR,2022-09-25,
3984,Emma,Classics,Two,32.93,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3985,"Eat, Pray, Love",Nonfiction,Three,51.32,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3986,Deep Under (Walker Security #1),Romance,Five,47.09,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3987,Choosing Our Religion: The Spiritual Lives of America's Nones,Religion,Four,28.42,In stock,1,M.Bridges,TOR,2022-09-25,
3988,Charlie and the Chocolate Factory (Charlie Bucket #1),Childrens,Three,22.85,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3989,Charity's Cross (Charles Towne Belles #4),Romance,One,41.24,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3990,Bright Lines,Fiction,Five,39.07,In stock,1,M.Bridges,O' Reilly,2022-09-25,
3991,Bridget Jones's Diary (Bridget Jones #1),Womens Fiction,One,29.82,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3992,Bounty (Colorado Mountain #7),Romance,Four,37.26,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3993,Blood Defense (Samantha Brinkman #1),Mystery,Three,20.3,In stock,1,M.Bridges,Dragonsteel,2022-09-25,
3994,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",Sequential Art,Five,34.65,In stock,1,A. Edwards,TOR,2022-09-25,
3995,Beyond Good and Evil,Philosophy,One,43.38,In stock,1,A. Edwards,TOR,2022-09-25,
3996,Alice in Wonderland (Alice's Adventures in Wonderland #1),Classics,One,55.53,In stock,1,E. Barron,Dragonsteel,2022-09-25,
3997,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",Sequential Art,Four,57.06,In stock,1,E. Barron,O' Reilly,2022-09-25,
3998,A Spy's Devotion (The Regency Spies of London #1),Historical Fiction,Five,16.97,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3999,1st to Die (Women's Murder Club #1),Mystery,One,53.98,In stock,1,A. Edwards,O' Reilly,2022-09-25,
4000,"1,000 Places to See Before You Die",Travel,Five,26.08,In stock,1,E. Barron,O' Reilly,2022-09-25,
